channel,cell,level_mult,market,week,treated,spend,impressions,conversions,campaign_window,pre_period
programmatic_display,4,1.75,196,9,1,1830.3425563386472,45758.56390846618,163.59217065594456,1,0
programmatic_display,4,1.75,196,10,1,1633.4836892807193,40837.09223201798,147.14991808186653,1,0
programmatic_display,4,1.75,196,11,1,1770.1085267637857,44252.71316909464,145.42855998002548,1,0
programmatic_display,4,1.75,196,12,1,1600.6359305275382,40015.89826318846,140.00076071210214,1,0
programmatic_display,4,1.75,196,13,1,1760.9726997816326,44024.31749454082,111.4203643820031,1,0
programmatic_display,4,1.75,196,14,1,1606.1539646944657,40153.84911736164,120.38709803474325,1,0
programmatic_display,4,1.75,196,15,1,1540.0390607939526,38500.97651984882,108.63587910048642,1,0
programmatic_display,4,1.75,196,16,1,1584.0140016674861,39600.350041687154,144.5107816714748,1,0
programmatic_display,4,1.75,196,17,1,1639.1409088241646,40978.522720604116,120.71700922122103,1,0
programmatic_display,4,1.75,196,18,1,561.68761724596,14042.190431149002,104.98339376886722,0,0
programmatic_display,4,1.75,196,19,1,668.6625807711473,16716.564519278683,105.46171551438822,0,0
programmatic_display,4,1.75,197,0,1,751.7029692424028,18792.57423106007,107.42515632074006,0,1
programmatic_display,4,1.75,197,1,1,780.040042952449,19501.001073811225,136.09758970995307,0,1
programmatic_display,4,1.75,197,2,1,807.1225279048596,20178.06319762149,121.19777707282401,0,1
programmatic_display,4,1.75,197,3,1,770.9904048169492,19274.76012042373,137.0255320654578,0,1
programmatic_display,4,1.75,197,4,1,707.5472784724478,17688.681961811195,116.45052755489694,0,1
programmatic_display,4,1.75,197,5,1,868.2413819348773,21706.034548371932,108.81007194206052,0,1
programmatic_display,4,1.75,197,6,1,1968.0126771054906,49200.316927637265,125.87285675072043,1,0
programmatic_display,4,1.75,197,7,1,1934.4017159678797,48360.04289919699,162.68772746307366,1,0
programmatic_display,4,1.75,197,8,1,1977.0276501732196,49425.69125433049,148.75644630272635,1,0
programmatic_display,4,1.75,197,9,1,1882.8299544457143,47070.748861142856,159.70979603567923,1,0
programmatic_display,4,1.75,197,10,1,1899.0265412157657,47475.663530394144,149.6191161469118,1,0
programmatic_display,4,1.75,197,11,1,2022.0301489480655,50550.75372370164,146.751577502067,1,0
programmatic_display,4,1.75,197,12,1,1956.5494423126097,48913.736057815244,124.15469392640104,1,0
programmatic_display,4,1.75,197,13,1,2000.704663091578,50017.616577289446,132.45608249247726,1,0
programmatic_display,4,1.75,197,14,1,1897.1955462920243,47429.88865730061,137.5901998499901,1,0
programmatic_display,4,1.75,197,15,1,1872.6561360886833,46816.40340221708,119.59794583947527,1,0
programmatic_display,4,1.75,197,16,1,1875.8269955488684,46895.67488872171,108.93999948649235,1,0
programmatic_display,4,1.75,197,17,1,2000.8902797407056,50022.25699351764,114.2429144407373,1,0
programmatic_display,4,1.75,197,18,1,754.180901412986,18854.52253532465,92.23302521196749,0,0
programmatic_display,4,1.75,197,19,1,695.3848479828187,17384.621199570465,118.00932021965346,0,0
programmatic_display,4,1.75,198,0,1,727.7075802852426,18192.689507131065,125.00998162384064,0,1
programmatic_display,4,1.75,198,1,1,803.7442079571788,20093.60519892947,105.54898347433287,0,1
programmatic_display,4,1.75,198,2,1,694.3450398428544,17358.625996071358,136.5309318508492,0,1
programmatic_display,4,1.75,198,3,1,813.4093764472375,20335.234411180936,108.23672161292703,0,1
programmatic_display,4,1.75,198,4,1,907.9877160578311,22699.69290144578,128.9836772968317,0,1
programmatic_display,4,1.75,198,5,1,748.9273713423926,18723.184283559815,124.75856884493659,0,1
programmatic_display,4,1.75,198,6,1,2136.322085911578,53408.05214778945,139.6803794141058,1,0
programmatic_display,4,1.75,198,7,1,1874.3763727904125,46859.409319760314,143.92028428636846,1,0
programmatic_display,4,1.75,198,8,1,2306.814885777028,57670.372144425695,156.57454409754672,1,0
programmatic_display,4,1.75,198,9,1,1997.445460355041,49936.13650887602,154.0517361619471,1,0
programmatic_display,4,1.75,198,10,1,2061.685138663331,51542.12846658328,166.92631933415473,1,0
programmatic_display,4,1.75,198,11,1,2175.327519900196,54383.187997504894,141.99079977365915,1,0
programmatic_display,4,1.75,198,12,1,2073.6895989533505,51842.23997383376,169.5475832045387,1,0
programmatic_display,4,1.75,198,13,1,2114.7236194787542,52868.09048696885,145.84451475589782,1,0
programmatic_display,4,1.75,198,14,1,2045.8680569541089,51146.70142385272,116.18502352496608,1,0
programmatic_display,4,1.75,198,15,1,1973.040042065566,49326.00105163915,151.91009570501444,1,0
programmatic_display,4,1.75,198,16,1,1885.1137867299756,47127.84466824939,117.96680366785013,1,0
programmatic_display,4,1.75,198,17,1,2053.926243119188,51348.15607797969,133.1214844388117,1,0
programmatic_display,4,1.75,198,18,1,788.9075348089951,19722.688370224878,121.95492873053384,0,0
programmatic_display,4,1.75,198,19,1,676.0152019026988,16900.38004756747,110.68698114802392,0,0
programmatic_display,4,1.75,199,0,1,734.1239752251988,18353.09938062997,102.02532211057449,0,1
programmatic_display,4,1.75,199,1,1,730.1785778909576,18254.464447273942,121.55272912906482,0,1
programmatic_display,4,1.75,199,2,1,656.9419196245218,16423.547990613046,120.96463111018915,0,1
programmatic_display,4,1.75,199,3,1,566.677164688357,14166.929117208927,130.7309698786485,0,1
programmatic_display,4,1.75,199,4,1,593.2132173624904,14830.330434062258,137.07046771522866,0,1
programmatic_display,4,1.75,199,5,1,602.1376448098829,15053.441120247073,114.50180576916111,0,1
programmatic_display,4,1.75,199,6,1,1913.811455190265,47845.286379756624,151.42815422737212,1,0
programmatic_display,4,1.75,199,7,1,1980.649746626544,49516.2436656636,137.1074111718567,1,0
programmatic_display,4,1.75,199,8,1,2014.5779126534442,50364.447816336105,162.27514313265254,1,0
programmatic_display,4,1.75,199,9,1,1749.1918793531388,43729.79698382847,151.91170852939132,1,0
programmatic_display,4,1.75,199,10,1,1788.7864607919223,44719.66151979806,154.2868021141476,1,0
programmatic_display,4,1.75,199,11,1,1857.5892513074616,46439.73128268654,116.52258300938404,1,0
programmatic_display,4,1.75,199,12,1,1790.0934154209733,44752.33538552433,147.9073598293598,1,0
programmatic_display,4,1.75,199,13,1,1801.1098718461415,45027.74679615354,133.4077603408426,1,0
programmatic_display,4,1.75,199,14,1,1807.0116658091472,45175.29164522868,130.71510292043487,1,0
programmatic_display,4,1.75,199,15,1,1847.2062453651422,46180.156134128556,113.76085186495683,1,0
programmatic_display,4,1.75,199,16,1,1889.7812258580836,47244.53064645209,113.91373688618083,1,0
programmatic_display,4,1.75,199,17,1,1863.1848454942633,46579.62113735658,144.6915845267908,1,0
programmatic_display,4,1.75,199,18,1,691.3454752571498,17283.636881428745,79.76911982919175,0,0
programmatic_display,4,1.75,199,19,1,700.0553037042575,17501.38259260644,103.7867395876077,0,0
programmatic_display,5,3.5,200,0,1,586.1439290621637,14653.598226554092,110.28725554211599,0,1
programmatic_display,5,3.5,200,1,1,603.0230970666254,15075.577426665634,106.24363496387122,0,1
programmatic_display,5,3.5,200,2,1,677.9600258102103,16949.000645255255,105.16304928334281,0,1
programmatic_display,5,3.5,200,3,1,520.5793971162249,13014.484927905622,119.05856669203872,0,1
programmatic_display,5,3.5,200,4,1,525.3489409055871,13133.723522639679,122.78282548523399,0,1
programmatic_display,5,3.5,200,5,1,680.3912662479875,17009.781656199688,127.53799285444175,0,1
programmatic_display,5,3.5,200,6,1,2818.8069262019617,70470.17315504904,140.585165610293,1,0
programmatic_display,5,3.5,200,7,1,2846.711863796121,71167.79659490303,129.84341926006962,1,0
programmatic_display,5,3.5,200,8,1,2923.3674311377895,73084.18577844473,158.40455576273743,1,0
programmatic_display,5,3.5,200,9,1,2814.2956802546164,70357.39200636541,148.6116231073224,1,0
programmatic_display,5,3.5,200,10,1,2847.7504555026335,71193.76138756584,144.60912300947052,1,0
programmatic_display,5,3.5,200,11,1,2811.7440181767834,70293.60045441959,121.30390640556556,1,0
programmatic_display,5,3.5,200,12,1,2824.429345175777,70610.73362939442,136.07638729181826,1,0
programmatic_display,5,3.5,200,13,1,2907.9710424111836,72699.27606027959,143.03478772411864,1,0
programmatic_display,5,3.5,200,14,1,2712.4011349761604,67810.028374404,97.99923983749235,1,0
programmatic_display,5,3.5,200,15,1,2751.8502041055235,68796.25510263808,120.71255480400329,1,0
programmatic_display,5,3.5,200,16,1,2879.470766629858,71986.76916574646,124.21779125046487,1,0
programmatic_display,5,3.5,200,17,1,3003.0381186041104,75075.95296510276,116.85374560867157,1,0
programmatic_display,5,3.5,200,18,1,694.3772768090996,17359.43192022749,110.2761217576506,0,0
programmatic_display,5,3.5,200,19,1,685.1038846953849,17127.597117384623,109.59201414832322,0,0
programmatic_display,5,3.5,201,0,1,747.3942035920388,18684.85508980097,93.59207068323148,0,1
programmatic_display,5,3.5,201,1,1,739.5083350083063,18487.708375207658,113.33335645799275,0,1
programmatic_display,5,3.5,201,2,1,684.7913845123282,17119.784612808206,111.47080353721833,0,1
programmatic_display,5,3.5,201,3,1,598.1867024569572,14954.66756142393,104.42839689672228,0,1
programmatic_display,5,3.5,201,4,1,734.4928547251452,18362.32136812863,140.71163999515386,0,1
programmatic_display,5,3.5,201,5,1,490.83646760896823,12270.911690224206,115.87473153142403,0,1
programmatic_display,5,3.5,201,6,1,2701.9540047602104,67548.85011900526,137.40686741017984,1,0
programmatic_display,5,3.5,201,7,1,2848.4022707875697,71210.05676968924,143.25225789914072,1,0
programmatic_display,5,3.5,201,8,1,2765.7358376411153,69143.39594102788,133.40665303925988,1,0
programmatic_display,5,3.5,201,9,1,2773.2337850443355,69330.84462610839,133.55401412455913,1,0
programmatic_display,5,3.5,201,10,1,2742.17809106944,68554.452276736,122.87538149779355,1,0
programmatic_display,5,3.5,201,11,1,2796.456396918702,69911.40992296755,130.0580514403727,1,0
programmatic_display,5,3.5,201,12,1,2801.4609601689795,70036.52400422448,145.28925388681603,1,0
programmatic_display,5,3.5,201,13,1,2784.953057379059,69623.82643447648,120.5852456895564,1,0
programmatic_display,5,3.5,201,14,1,2715.6645215872272,67891.61303968068,114.46795504513061,1,0
programmatic_display,5,3.5,201,15,1,2669.2662509309725,66731.65627327432,104.45409269818522,1,0
programmatic_display,5,3.5,201,16,1,2742.3926007502423,68559.81501875605,109.79002620186962,1,0
programmatic_display,5,3.5,201,17,1,2588.486258768613,64712.15646921532,106.82614698772528,1,0
programmatic_display,5,3.5,201,18,1,667.726595373448,16693.1648843362,98.7399752552787,0,0
programmatic_display,5,3.5,201,19,1,630.5949954592985,15764.874886482463,93.24425093930992,0,0
programmatic_display,5,3.5,202,0,1,726.6551624178769,18166.37906044692,104.65002305582016,0,1
programmatic_display,5,3.5,202,1,1,946.4671014785847,23661.677536964617,118.28535586039,0,1
programmatic_display,5,3.5,202,2,1,728.8502638805808,18221.25659701452,136.06155694487524,0,1
programmatic_display,5,3.5,202,3,1,902.4587590203299,22561.468975508247,134.12653319332733,0,1
programmatic_display,5,3.5,202,4,1,754.9139233666625,18872.848084166562,136.55852341369553,0,1
programmatic_display,5,3.5,202,5,1,844.9013638030287,21122.53409507572,157.81957731212316,0,1
programmatic_display,5,3.5,202,6,1,3501.4997004956163,87537.49251239041,126.94888688477931,1,0
programmatic_display,5,3.5,202,7,1,3512.0952090446317,87802.3802261158,142.52449980494387,1,0
programmatic_display,5,3.5,202,8,1,3601.2948819399776,90032.37204849944,144.38301915948352,1,0
programmatic_display,5,3.5,202,9,1,3673.919764230439,91847.99410576097,176.88384664072078,1,0
programmatic_display,5,3.5,202,10,1,3710.409144028888,92760.2286007222,165.62494604028325,1,0
programmatic_display,5,3.5,202,11,1,3640.8860798442493,91022.15199610623,171.5271646578488,1,0
programmatic_display,5,3.5,202,12,1,3358.7611202674175,83969.02800668543,157.9418821748473,1,0
programmatic_display,5,3.5,202,13,1,3616.916773408874,90422.91933522186,125.01441951952921,1,0
programmatic_display,5,3.5,202,14,1,3526.6240270401636,88165.60067600409,130.58865826634596,1,0
programmatic_display,5,3.5,202,15,1,3438.669229194301,85966.73072985752,79.60397488072688,1,0
programmatic_display,5,3.5,202,16,1,3424.8919236152115,85622.29809038028,133.62841571410797,1,0
programmatic_display,5,3.5,202,17,1,3573.862189879242,89346.55474698106,112.49494422373697,1,0
programmatic_display,5,3.5,202,18,1,865.2263263520753,21630.65815880188,102.33175369915139,0,0
programmatic_display,5,3.5,202,19,1,823.3687964195861,20584.219910489654,103.39531072423965,0,0
programmatic_display,5,3.5,203,0,1,842.6205198624906,21065.512996562265,111.97513924562662,0,1
programmatic_display,5,3.5,203,1,1,712.6104609449123,17815.26152362281,97.52232733763483,0,1
programmatic_display,5,3.5,203,2,1,639.0652631860847,15976.631579652118,107.86031297364919,0,1
programmatic_display,5,3.5,203,3,1,690.58153056509,17264.53826412725,109.98542699264412,0,1
programmatic_display,5,3.5,203,4,1,702.0773569657113,17551.93392414278,117.64454713649444,0,1
programmatic_display,5,3.5,203,5,1,874.6989594166314,21867.473985415785,126.35196183560937,0,1
programmatic_display,5,3.5,203,6,1,3364.0559801977897,84101.39950494474,130.88274293365114,1,0
programmatic_display,5,3.5,203,7,1,3214.273983388039,80356.84958470098,143.9055761967673,1,0
programmatic_display,5,3.5,203,8,1,3381.774636817997,84544.36592044993,166.94012431189608,1,0
programmatic_display,5,3.5,203,9,1,3265.7855656243973,81644.63914060993,148.18819633771312,1,0
programmatic_display,5,3.5,203,10,1,3135.994448144186,78399.86120360465,115.00219728976019,1,0
programmatic_display,5,3.5,203,11,1,3180.6377936128497,79515.94484032124,128.93091574684235,1,0
programmatic_display,5,3.5,203,12,1,3135.5103833065664,78387.75958266416,127.64476106399947,1,0
programmatic_display,5,3.5,203,13,1,3285.787748582781,82144.69371456953,133.37126367859062,1,0
programmatic_display,5,3.5,203,14,1,3084.044305391205,77101.10763478013,116.52411261914652,1,0
programmatic_display,5,3.5,203,15,1,3457.85452972534,86446.3632431335,102.14633013364816,1,0
programmatic_display,5,3.5,203,16,1,3177.9985115758022,79449.96278939505,124.06812033603481,1,0
programmatic_display,5,3.5,203,17,1,3242.0564928935214,81051.41232233803,74.34449540326034,1,0
programmatic_display,5,3.5,203,18,1,658.3656509952684,16459.14127488171,106.08476738667935,0,0
programmatic_display,5,3.5,203,19,1,674.2238931462111,16855.59732865528,89.48077583707371,0,0
programmatic_display,5,3.5,204,0,1,713.6485101272751,17841.212753181877,93.25536601178473,0,1
programmatic_display,5,3.5,204,1,1,738.4559283853669,18461.39820963417,117.31652363437811,0,1
programmatic_display,5,3.5,204,2,1,803.8464211774417,20096.16052943604,106.74063843124546,0,1
programmatic_display,5,3.5,204,3,1,699.1486328731195,17478.715821827987,102.63757973039242,0,1
programmatic_display,5,3.5,204,4,1,722.6782195527818,18066.955488819545,113.67526269069225,0,1
programmatic_display,5,3.5,204,5,1,767.7187908687079,19192.969771717697,131.03061780567143,0,1
programmatic_display,5,3.5,204,6,1,3125.284726099575,78132.11815248938,123.10428789058004,1,0
programmatic_display,5,3.5,204,7,1,3350.5496392816103,83763.74098204025,128.65480262020748,1,0
programmatic_display,5,3.5,204,8,1,3154.4836535090303,78862.09133772575,128.30316343379008,1,0
programmatic_display,5,3.5,204,9,1,3278.975524217532,81974.3881054383,126.33208819991573,1,0
programmatic_display,5,3.5,204,10,1,3259.4567055607017,81486.41763901754,136.63254388018973,1,0
programmatic_display,5,3.5,204,11,1,3058.716337252415,76467.90843131038,127.8212203016781,1,0
programmatic_display,5,3.5,204,12,1,3204.804437986096,80120.1109496524,123.05643980946127,1,0
programmatic_display,5,3.5,204,13,1,3172.5910218370163,79314.77554592541,114.78541553431161,1,0
programmatic_display,5,3.5,204,14,1,3240.1402791977425,81003.50697994356,97.51136592313209,1,0
programmatic_display,5,3.5,204,15,1,3263.128406739005,81578.21016847513,98.17391017062029,1,0
programmatic_display,5,3.5,204,16,1,3167.9298731573626,79198.24682893406,106.89775117013819,1,0
programmatic_display,5,3.5,204,17,1,3039.296569244186,75982.41423110465,87.47207000808268,1,0
programmatic_display,5,3.5,204,18,1,865.5927462312574,21639.818655781433,86.20500489890874,0,0
programmatic_display,5,3.5,204,19,1,748.8506383468792,18721.265958671982,62.91704229634928,0,0
programmatic_display,5,3.5,205,0,1,730.2026176408621,18255.06544102155,125.16385656933757,0,1
programmatic_display,5,3.5,205,1,1,805.682009727793,20142.050243194826,128.0019277243745,0,1
programmatic_display,5,3.5,205,2,1,635.6347602120783,15890.869005301956,115.09265341150184,0,1
programmatic_display,5,3.5,205,3,1,615.6340273412317,15390.85068353079,128.29122960936473,0,1
programmatic_display,5,3.5,205,4,1,758.1136459781551,18952.841149453878,131.0214381407137,0,1
programmatic_display,5,3.5,205,5,1,592.9434625276965,14823.586563192413,118.13652892116102,0,1
programmatic_display,5,3.5,205,6,1,2841.4510990957137,71036.27747739284,170.97834711598588,1,0
programmatic_display,5,3.5,205,7,1,2890.267909993177,72256.69774982943,140.1456895702499,1,0
programmatic_display,5,3.5,205,8,1,2763.7941296672398,69094.85324168099,174.95152585394888,1,0
programmatic_display,5,3.5,205,9,1,2853.5653129557268,71339.13282389317,156.80775786671285,1,0
programmatic_display,5,3.5,205,10,1,2828.074303165373,70701.85757913432,178.61621856527836,1,0
programmatic_display,5,3.5,205,11,1,2931.8783066930587,73296.95766732647,128.94406248656844,1,0
programmatic_display,5,3.5,205,12,1,2851.733457894481,71293.33644736203,124.04022368483096,1,0
programmatic_display,5,3.5,205,13,1,2869.7299996296388,71743.24999074097,133.5148708288749,1,0
programmatic_display,5,3.5,205,14,1,2975.7484903124882,74393.7122578122,99.5610207770382,1,0
programmatic_display,5,3.5,205,15,1,2879.392515623568,71984.81289058921,130.41017303852902,1,0
programmatic_display,5,3.5,205,16,1,2737.7258678956214,68443.14669739053,133.09050288324096,1,0
programmatic_display,5,3.5,205,17,1,2669.1705127370124,66729.26281842531,127.4727630549487,1,0
programmatic_display,5,3.5,205,18,1,565.899685183805,14147.492129595124,102.03156121572138,0,0
programmatic_display,5,3.5,205,19,1,756.1553537212203,18903.883843030508,109.16624629412739,0,0
programmatic_display,5,3.5,206,0,1,646.7456448033839,16168.641120084598,108.74539850232065,0,1
programmatic_display,5,3.5,206,1,1,749.8620025288348,18746.550063220868,99.99676109940596,0,1
programmatic_display,5,3.5,206,2,1,646.9021281075159,16172.553202687897,112.41317543973098,0,1
programmatic_display,5,3.5,206,3,1,675.6001726306278,16890.004315765695,116.6914651644625,0,1
programmatic_display,5,3.5,206,4,1,585.0048581902779,14625.121454756947,137.3306817198393,0,1
programmatic_display,5,3.5,206,5,1,517.9439345311979,12948.598363279947,125.74308185726971,0,1
programmatic_display,5,3.5,206,6,1,2891.6146195442475,72290.36548860618,161.5195024344589,1,0
programmatic_display,5,3.5,206,7,1,2897.0392443603296,72425.98110900824,154.66386578641317,1,0
programmatic_display,5,3.5,206,8,1,2890.712690458937,72267.81726147342,141.9221593484504,1,0
programmatic_display,5,3.5,206,9,1,2941.9793954871498,73549.48488717874,145.9292351124585,1,0
programmatic_display,5,3.5,206,10,1,2935.1369985642523,73378.4249641063,163.37567226488102,1,0
programmatic_display,5,3.5,206,11,1,3029.4044925327457,75735.11231331865,130.99586029610552,1,0
programmatic_display,5,3.5,206,12,1,2936.0200246199033,73400.50061549759,148.05850062173283,1,0
programmatic_display,5,3.5,206,13,1,2999.0659433382157,74976.64858345539,134.89513221798114,1,0
programmatic_display,5,3.5,206,14,1,2959.5002996696926,73987.50749174232,131.7985371780761,1,0
programmatic_display,5,3.5,206,15,1,3024.678774596069,75616.96936490173,121.71991143051869,1,0
programmatic_display,5,3.5,206,16,1,2876.3982533094763,71909.95633273691,112.68403901058188,1,0
programmatic_display,5,3.5,206,17,1,2977.79201432884,74444.80035822101,116.929874186295,1,0
programmatic_display,5,3.5,206,18,1,620.2952741546285,15507.381853865712,96.22651005397611,0,0
programmatic_display,5,3.5,206,19,1,635.6495418302046,15891.238545755115,117.061152252335,0,0
programmatic_display,5,3.5,207,0,1,628.4083888954752,15710.209722386882,118.88603911844578,0,1
programmatic_display,5,3.5,207,1,1,722.0418231109193,18051.04557777298,98.80419775011408,0,1
programmatic_display,5,3.5,207,2,1,770.2889173688953,19257.222934222384,132.46793786271073,0,1
programmatic_display,5,3.5,207,3,1,733.2431801042502,18331.079502606255,132.7105485732429,0,1
programmatic_display,5,3.5,207,4,1,816.5091249163416,20412.728122908542,119.93376367955864,0,1
programmatic_display,5,3.5,207,5,1,840.6313850689897,21015.784626724744,139.12461484773263,0,1
programmatic_display,5,3.5,207,6,1,3383.242252582408,84581.0563145602,161.09639597030485,1,0
programmatic_display,5,3.5,207,7,1,3348.4319876502204,83710.79969125551,142.62119359536297,1,0
programmatic_display,5,3.5,207,8,1,3468.702432740265,86717.56081850662,147.09964290546324,1,0
programmatic_display,5,3.5,207,9,1,3256.9748787866865,81424.37196966716,148.2450261544327,1,0
programmatic_display,5,3.5,207,10,1,3206.241956048724,80156.0489012181,159.58620064705917,1,0
programmatic_display,5,3.5,207,11,1,3133.102146569687,78327.55366424218,152.05841873623757,1,0
programmatic_display,5,3.5,207,12,1,3214.989685949094,80374.74214872735,135.6359471742347,1,0
programmatic_display,5,3.5,207,13,1,3250.931663892542,81273.29159731355,142.18952171306333,1,0
programmatic_display,5,3.5,207,14,1,3423.4095304309963,85585.2382607749,122.1174684429717,1,0
programmatic_display,5,3.5,207,15,1,3198.29142313434,79957.28557835851,108.05815934492442,1,0
programmatic_display,5,3.5,207,16,1,3199.621292903039,79990.53232257598,104.85852992668183,1,0
programmatic_display,5,3.5,207,17,1,3392.8729765614244,84821.82441403561,89.4864603601282,1,0
programmatic_display,5,3.5,207,18,1,648.7588631944324,16218.97157986081,113.73441967736596,0,0
programmatic_display,5,3.5,207,19,1,771.752995618804,19293.8248904701,114.5161338123108,0,0
programmatic_display,5,3.5,208,0,1,790.7541073143725,19768.852682859313,121.80869233390632,0,1
programmatic_display,5,3.5,208,1,1,913.769916530699,22844.247913267474,120.43333973986623,0,1
programmatic_display,5,3.5,208,2,1,807.7057809645019,20192.644524112548,149.9125184952058,0,1
programmatic_display,5,3.5,208,3,1,919.6279169842555,22990.69792460639,131.45720546238942,0,1
programmatic_display,5,3.5,208,4,1,825.1216369878093,20628.040924695233,167.8690287046793,0,1
programmatic_display,5,3.5,208,5,1,720.8019084196401,18020.047710491002,134.97076836584026,0,1
programmatic_display,5,3.5,208,6,1,3606.1253778290206,90153.13444572552,174.58489694911435,1,0
programmatic_display,5,3.5,208,7,1,3694.7386830668274,92368.46707667068,158.94082153002887,1,0
programmatic_display,5,3.5,208,8,1,3812.758039616385,95318.95099040962,168.97963304574193,1,0
programmatic_display,5,3.5,208,9,1,3782.607790834487,94565.19477086217,153.2260450063634,1,0
programmatic_display,5,3.5,208,10,1,3793.5599647195554,94838.99911798889,169.7911500241571,1,0
programmatic_display,5,3.5,208,11,1,3733.170108987627,93329.25272469067,148.15582450059338,1,0
programmatic_display,5,3.5,208,12,1,3668.0732366150132,91701.83091537534,150.769452640347,1,0
programmatic_display,5,3.5,208,13,1,3714.279668129087,92856.99170322718,155.61486050061242,1,0
programmatic_display,5,3.5,208,14,1,3743.698759421704,93592.4689855426,149.74583234728775,1,0
programmatic_display,5,3.5,208,15,1,3700.9513980524234,92523.78495131059,117.67966210464076,1,0
programmatic_display,5,3.5,208,16,1,3587.4271087477737,89685.67771869434,131.48097659248475,1,0
programmatic_display,5,3.5,208,17,1,3698.549497229698,92463.73743074245,124.46255943858836,1,0
programmatic_display,5,3.5,208,18,1,886.7561920236003,22168.904800590008,126.47477603201409,0,0
programmatic_display,5,3.5,208,19,1,892.2530025392391,22306.325063480977,96.68730694289619,0,0
programmatic_display,5,3.5,209,0,1,643.1946813543767,16079.867033859417,135.6475607866358,0,1
programmatic_display,5,3.5,209,1,1,687.9132815672584,17197.83203918146,115.74825512793448,0,1
programmatic_display,5,3.5,209,2,1,688.5731258554442,17214.328146386106,140.81439079406042,0,1
programmatic_display,5,3.5,209,3,1,704.6091289335158,17615.228223337894,123.97415774862075,0,1
programmatic_display,5,3.5,209,4,1,655.867144458936,16396.6786114734,148.17466914528072,0,1
programmatic_display,5,3.5,209,5,1,649.7289953160536,16243.224882901339,145.2119896561834,0,1
programmatic_display,5,3.5,209,6,1,2863.5794680746894,71589.48670186724,145.47729028311107,1,0
programmatic_display,5,3.5,209,7,1,3043.643842980389,76091.09607450973,163.79116492744737,1,0
programmatic_display,5,3.5,209,8,1,2953.6886087787816,73842.21521946954,146.23927684404356,1,0
programmatic_display,5,3.5,209,9,1,2879.4928315412635,71987.3207885316,154.09730258475278,1,0
programmatic_display,5,3.5,209,10,1,2796.530437737864,69913.2609434466,137.2013254213313,1,0
programmatic_display,5,3.5,209,11,1,2786.5087700807107,69662.71925201776,162.60482022468327,1,0
programmatic_display,5,3.5,209,12,1,3045.161618852275,76129.04047130687,167.64207935442388,1,0
programmatic_display,5,3.5,209,13,1,2837.1970644968756,70929.92661242188,138.93620690601585,1,0
programmatic_display,5,3.5,209,14,1,2714.746227596135,67868.65568990337,128.05263337465175,1,0
programmatic_display,5,3.5,209,15,1,2905.259318253257,72631.48295633143,135.57361404460718,1,0
programmatic_display,5,3.5,209,16,1,2871.62350803487,71790.58770087175,124.10667911015717,1,0
programmatic_display,5,3.5,209,17,1,2762.6366375261546,69065.91593815386,134.3349259872859,1,0
programmatic_display,5,3.5,209,18,1,693.8130371864678,17345.325929661696,116.65910759204552,0,0
programmatic_display,5,3.5,209,19,1,576.6248789641863,14415.621974104659,101.95861912347341,0,0
programmatic_display,5,3.5,210,0,1,706.9915183303955,17674.787958259887,119.93893188607483,0,1
programmatic_display,5,3.5,210,1,1,740.076116591916,18501.9029147979,118.0682864005956,0,1
programmatic_display,5,3.5,210,2,1,791.0493112037551,19776.232780093876,121.69748447407791,0,1
programmatic_display,5,3.5,210,3,1,605.0971304778001,15127.428261945002,111.58330591614214,0,1
programmatic_display,5,3.5,210,4,1,775.5959235057753,19389.898087644382,120.23983667769816,0,1
programmatic_display,5,3.5,210,5,1,871.7126933375989,21792.817333439973,142.31600125397406,0,1
programmatic_display,5,3.5,210,6,1,3568.040460364273,89201.01150910681,171.17931522321297,1,0
programmatic_display,5,3.5,210,7,1,3570.5748314771267,89264.37078692816,150.30299080284064,1,0
programmatic_display,5,3.5,210,8,1,3665.58442340011,91639.61058500275,176.01228883266913,1,0
programmatic_display,5,3.5,210,9,1,3423.3345053482644,85583.36263370661,142.5998844079094,1,0
programmatic_display,5,3.5,210,10,1,3267.1026333716745,81677.56583429186,151.3299089952708,1,0
programmatic_display,5,3.5,210,11,1,3531.4135582734057,88285.33895683514,150.85910709404752,1,0
programmatic_display,5,3.5,210,12,1,3554.064516092063,88851.61290230158,145.0434064019574,1,0
programmatic_display,5,3.5,210,13,1,3486.5883549004993,87164.70887251248,133.04690703559498,1,0
programmatic_display,5,3.5,210,14,1,3514.0495120310493,87851.23780077623,136.77648449145528,1,0
programmatic_display,5,3.5,210,15,1,3600.8063805961215,90020.15951490303,123.61340809406781,1,0
programmatic_display,5,3.5,210,16,1,3375.6462241613153,84391.15560403289,125.86384378019295,1,0
programmatic_display,5,3.5,210,17,1,3246.686840265144,81167.1710066286,101.93787965737268,1,0
programmatic_display,5,3.5,210,18,1,762.0189626166814,19050.474065417035,115.6008527679379,0,0
programmatic_display,5,3.5,210,19,1,876.434246126235,21910.856153155877,91.30834454069225,0,0
programmatic_display,5,3.5,211,0,1,883.5429250918933,22088.57312729733,140.8567386963711,0,1
programmatic_display,5,3.5,211,1,1,789.9181535269682,19747.953838174206,127.71306533005625,0,1
programmatic_display,5,3.5,211,2,1,787.9076501533989,19697.69125383497,118.42892785167662,0,1
programmatic_display,5,3.5,211,3,1,846.813375610585,21170.334390264627,109.4829486384692,0,1
